Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_median
Reservoir,3,h,900000.0,12.0,3073.0,3.0,1.0,1.0,694.0,,,3073.0,68.0,273.9264705882353,55.0
Reservoir,3,h,935000.0,12.0,3073.0,3.0,1.0,2.0,768.0,,,3073.0,68.0,273.9264705882353,55.0
Reservoir,2,u,465000.0,12.0,3073.0,2.0,1.0,1.0,676.0,61.0,2012.0,3073.0,68.0,273.9264705882353,55.0
Reservoir,2,h,920000.0,12.0,3073.0,2.0,1.0,2.0,665.0,100.0,1955.0,3073.0,68.0,273.9264705882353,55.0
Richmond,3,t,1500000.0,2.4,3121.0,3.0,2.0,2.0,72.0,145.0,2011.0,3121.0,628.0,162.26273885350318,126.5
Richmond,2,h,1200000.0,2.4,3121.0,2.0,1.0,,135.0,86.0,1890.0,3121.0,628.0,162.26273885350318,126.5
Ringwood,3,h,800000.0,19.9,3134.0,3.0,1.0,3.0,691.0,,,3134.0,56.0,116.58928571428571,93.0
Ringwood,4,h,1335000.0,19.9,3134.0,4.0,1.0,0.0,697.0,,1980.0,3134.0,56.0,116.58928571428571,93.0
Ringwood,4,h,935000.0,19.9,3134.0,4.0,3.0,2.0,540.0,119.0,,3134.0,56.0,116.58928571428571,93.0
Ringwood East,3,h,746000.0,21.3,3135.0,3.0,1.0,1.0,400.0,135.0,1950.0,3135.0,17.0,104.11764705882354,75.0
Ringwood North,4,h,1283000.0,19.9,3134.0,4.0,2.0,2.0,1019.0,,,3134.0,56.0,116.58928571428571,93.0
Rosanna,4,h,1365000.0,8.9,3084.0,4.0,3.0,2.0,687.0,,,3084.0,72.0,127.20833333333333,93.0
Rosanna,4,h,1775000.0,8.9,3084.0,4.0,2.0,2.0,1240.0,,,3084.0,72.0,127.20833333333333,93.0
Sandringham,4,h,1665000.0,15.2,3191.0,4.0,3.0,2.0,780.0,,,3191.0,50.0,195.72,138.0
Sandringham,4,h,1915000.0,15.2,3191.0,4.0,2.0,2.0,563.0,220.0,1910.0,3191.0,50.0,195.72,138.0
Scoresby,4,h,950000.0,22.2,3179.0,4.0,2.0,,758.0,,1975.0,3179.0,11.0,76.54545454545455,46.0
Scoresby,4,h,962000.0,22.2,3179.0,4.0,2.0,3.0,724.0,166.0,1985.0,3179.0,11.0,76.54545454545455,46.0
South Melbourne,1,h,855000.0,1.9,3205.0,1.0,1.0,0.0,67.0,72.0,1900.0,3205.0,300.0,214.84666666666666,144.0
South Yarra,3,h,1305000.0,2.7,3141.0,3.0,1.0,,174.0,110.0,1900.0,3141.0,881.0,157.91259931895573,120.0
Springvale,3,h,770000.0,20.8,3171.0,3.0,1.0,4.0,585.0,,,3171.0,21.0,67.85714285714286,55.0
Strathmore,3,h,1720000.0,8.2,3041.0,3.0,1.0,2.0,631.0,,,3041.0,8.0,106.125,87.5
Sunbury,3,h,482000.0,31.7,3429.0,3.0,1.0,1.0,573.0,126.0,1965.0,3429.0,24.0,131.29166666666666,72.5
Sunbury,3,h,436000.0,31.7,3429.0,3.0,2.0,2.0,350.0,220.0,2004.0,3429.0,24.0,131.29166666666666,72.5
Sunshine,4,h,830000.0,10.5,3020.0,4.0,1.0,3.0,502.0,,,3020.0,45.0,69.55555555555556,40.0
Sunshine North,4,h,665000.0,10.5,3020.0,4.0,2.0,3.0,600.0,183.0,1975.0,3020.0,45.0,69.55555555555556,40.0
Sunshine North,3,h,610000.0,10.5,3020.0,3.0,1.0,1.0,581.0,,,3020.0,45.0,69.55555555555556,40.0
Surrey Hills,3,u,1290000.0,10.2,3127.0,3.0,2.0,1.0,270.0,,,3127.0,68.0,86.41176470588235,72.0
Surrey Hills,4,h,1810000.0,10.2,3127.0,4.0,3.0,2.0,349.0,223.0,1997.0,3127.0,68.0,86.41176470588235,72.0
Surrey Hills,5,h,2230000.0,10.2,3127.0,5.0,2.0,2.0,754.0,270.0,1905.0,3127.0,68.0,86.41176470588235,72.0
Templestowe,5,h,1930000.0,15.5,3106.0,5.0,3.0,2.0,807.0,377.0,2000.0,3106.0,23.0,127.21739130434783,75.0
Thomastown,3,h,600500.0,15.3,3074.0,3.0,1.0,1.0,552.0,,,3074.0,12.0,82.5,52.5
Thomastown,3,h,640000.0,15.3,3074.0,3.0,1.0,2.0,680.0,,1950.0,3074.0,12.0,82.5,52.5
Thomastown,3,h,750000.0,15.3,3074.0,3.0,2.0,2.0,536.0,169.0,1980.0,3074.0,12.0,82.5,52.5
Thornbury,4,h,1605000.0,7.0,3071.0,4.0,2.0,2.0,348.0,92.0,1930.0,3071.0,114.0,125.00877192982456,89.5
Thornbury,3,h,1300000.0,7.0,3071.0,3.0,1.0,2.0,531.0,,,3071.0,114.0,125.00877192982456,89.5
Toorak,3,h,2076000.0,4.1,3142.0,3.0,1.0,2.0,302.0,,,3142.0,118.0,244.5,118.0
Vermont,5,h,1150000.0,17.2,3133.0,5.0,2.0,2.0,599.0,235.0,,3133.0,44.0,76.18181818181819,60.0
Viewbank,3,h,1009000.0,8.9,3084.0,3.0,2.0,2.0,663.0,136.0,1980.0,3084.0,72.0,127.20833333333333,93.0
Wantirna,3,h,1070000.0,14.7,3152.0,3.0,2.0,2.0,673.0,,,3152.0,48.0,92.3125,68.5
Wantirna South,4,h,1440000.0,14.7,3152.0,4.0,3.0,6.0,717.0,247.0,1985.0,3152.0,48.0,92.3125,68.5
Wantirna South,4,h,1060000.0,14.7,3152.0,4.0,2.0,3.0,729.0,173.0,1970.0,3152.0,48.0,92.3125,68.5
Watsonia,3,h,792000.0,14.5,3087.0,3.0,1.0,2.0,571.0,124.0,1960.0,3087.0,3.0,77.0,75.0
Watsonia North,4,h,920000.0,14.5,3087.0,4.0,2.0,2.0,966.0,,,3087.0,3.0,77.0,75.0
Werribee,3,h,470000.0,14.7,3030.0,3.0,1.0,2.0,640.0,125.0,1985.0,3030.0,258.0,115.74806201550388,68.0
Werribee,3,h,515000.0,14.7,3030.0,3.0,2.0,1.0,251.0,194.0,2012.0,3030.0,258.0,115.74806201550388,68.0
Werribee,4,h,603500.0,14.7,3030.0,4.0,2.0,4.0,650.0,184.0,1994.0,3030.0,258.0,115.74806201550388,68.0
West Footscray,3,h,870000.0,6.4,3012.0,3.0,1.0,2.0,417.0,109.0,1950.0,3012.0,76.0,112.63157894736842,90.5
West Footscray,4,h,1060000.0,6.4,3012.0,3.0,3.0,2.0,512.0,512.0,1920.0,3012.0,76.0,112.63157894736842,90.5
West Melbourne,3,t,1500000.0,3.1,3003.0,3.0,2.0,1.0,862.0,209.0,1920.0,3003.0,267.0,130.20599250936328,120.0
Wheelers Hill,3,h,950000.0,16.7,3150.0,3.0,2.0,2.0,651.0,,,3150.0,189.0,124.02645502645503,80.0
Wheelers Hill,4,h,1211000.0,16.7,3150.0,4.0,3.0,4.0,653.0,,,3150.0,189.0,124.02645502645503,80.0
Williams Landing,3,h,555000.0,17.6,3027.0,3.0,2.0,2.0,265.0,25.0,2014.0,3027.0,39.0,141.64102564102564,71.0
Williamstown North,3,h,1190000.0,6.8,3016.0,3.0,2.0,2.0,297.0,,2005.0,3016.0,74.0,191.09459459459458,180.0
Windsor,3,h,1425000.0,4.6,3181.0,3.0,1.0,1.0,188.0,150.0,1907.0,3181.0,460.0,148.1695652173913,112.0
Windsor,3,h,1970000.0,4.6,3181.0,3.0,2.0,0.0,362.0,,1895.0,3181.0,460.0,148.1695652173913,112.0
Windsor,2,h,1300000.0,4.6,3181.0,2.0,1.0,1.0,258.0,,,3181.0,460.0,148.1695652173913,112.0
Yarraville,2,h,921000.0,6.3,3013.0,2.0,1.0,,161.0,,,3013.0,82.0,135.609756097561,108.5
Yarraville,3,h,1190000.0,6.3,3013.0,3.0,1.0,2.0,515.0,89.0,1955.0,3013.0,82.0,135.609756097561,108.5
Abbotsford,3,h,1000000.0,3.0,3067.0,3.0,1.0,2.0,196.0,,1900.0,3067.0,258.0,130.62403100775194,100.0
Albanvale,3,h,506000.0,14.0,3021.0,3.0,1.0,2.0,544.0,120.0,1980.0,3021.0,20.0,81.65,56.5
Altona North,3,h,880000.0,9.4,3025.0,3.0,1.0,2.0,563.0,,,3025.0,17.0,113.76470588235294,55.0
Ardeer,3,h,730000.0,12.8,3022.0,3.0,2.0,2.0,739.0,112.0,1970.0,,,,
Armadale,2,h,1460000.0,6.3,3143.0,2.0,1.0,1.0,181.0,80.0,1930.0,3143.0,69.0,192.46376811594203,100.0
Armadale,2,h,1726000.0,6.3,3143.0,2.0,2.0,2.0,269.0,128.0,1910.0,3143.0,69.0,192.46376811594203,100.0
Ashburton,4,h,1920000.0,10.2,3147.0,4.0,3.0,2.0,391.0,203.0,2016.0,3147.0,29.0,82.75862068965517,60.0
Ashwood,3,h,1575000.0,10.2,3147.0,3.0,1.0,2.0,787.0,115.0,1955.0,3147.0,29.0,82.75862068965517,60.0
Aspendale,4,h,1362000.0,21.5,3195.0,4.0,2.0,3.0,549.0,,,3195.0,71.0,143.04225352112675,109.0
Balwyn,4,h,2115000.0,7.9,3103.0,4.0,2.0,2.0,766.0,,,3103.0,57.0,105.26315789473684,71.0
Balwyn,6,h,2100000.0,7.9,3103.0,6.0,3.0,2.0,845.0,,,3103.0,57.0,105.26315789473684,71.0
Balwyn North,3,h,1900000.0,9.7,3104.0,3.0,1.0,1.0,912.0,,,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,2000000.0,9.7,3104.0,4.0,3.0,4.0,958.0,255.0,2015.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,4,h,2270000.0,9.7,3104.0,4.0,2.0,2.0,654.0,334.0,2010.0,3104.0,41.0,97.26829268292683,80.0
Balwyn North,3,h,1890000.0,9.7,3104.0,3.0,2.0,1.0,632.0,144.0,1940.0,3104.0,41.0,97.26829268292683,80.0
Bentleigh,4,h,1895000.0,11.4,3204.0,4.0,2.0,2.0,557.0,220.0,1920.0,3204.0,80.0,114.6125,71.0
Bentleigh East,4,h,1115000.0,13.8,3165.0,4.0,1.0,2.0,579.0,,,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,3,t,1280000.0,13.8,3165.0,3.0,2.0,2.0,335.0,239.0,2013.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,2,u,690000.0,13.8,3165.0,2.0,2.0,1.0,212.0,,2008.0,3165.0,51.0,113.03921568627452,69.0
Bentleigh East,4,h,1595000.0,13.8,3165.0,4.0,1.0,2.0,581.0,167.0,1960.0,3165.0,51.0,113.03921568627452,69.0
Blackburn,3,t,881000.0,13.4,3130.0,3.0,1.0,1.0,300.0,,,3130.0,59.0,102.57627118644068,96.0
Blackburn North,4,h,1300000.0,13.4,3130.0,4.0,2.0,2.0,543.0,,2006.0,3130.0,59.0,102.57627118644068,96.0
Briar Hill,2,t,625000.0,16.1,3088.0,2.0,2.0,1.0,189.0,,,3088.0,11.0,68.36363636363636,65.0
Brighton,4,h,1850000.0,10.5,3186.0,4.0,3.0,3.0,421.0,170.0,2000.0,3186.0,124.0,268.2983870967742,159.5
Brighton East,4,h,1300000.0,10.3,3187.0,4.0,3.0,2.0,221.0,,,3187.0,53.0,193.8679245283019,100.0
Broadmeadows,3,h,637000.0,14.0,3047.0,3.0,1.0,5.0,670.0,,1980.0,3047.0,21.0,63.857142857142854,40.0
Broadmeadows,3,h,1335000.0,14.0,3047.0,3.0,1.0,1.0,697.0,,,3047.0,21.0,63.857142857142854,40.0
Brunswick,3,h,905000.0,5.2,3056.0,3.0,1.0,1.0,277.0,,,3056.0,446.0,94.67264573991031,77.0
Bulleen,3,h,1230000.0,10.8,3105.0,3.0,1.0,1.0,757.0,,,3105.0,23.0,116.26086956521739,65.0
Bulleen,4,h,1240000.0,10.8,3105.0,4.0,2.0,2.0,602.0,170.0,1970.0,3105.0,23.0,116.26086956521739,65.0
Bundoora,3,h,1234000.0,12.1,3083.0,3.0,1.0,2.0,896.0,139.0,1965.0,3083.0,87.0,84.13793103448276,55.0
Burwood,3,h,1588000.0,10.4,3125.0,3.0,2.0,2.0,708.0,,,3125.0,61.0,88.14754098360656,60.0
Burwood East,3,h,1000000.0,14.7,3151.0,4.0,2.0,2.0,788.0,108.0,1960.0,3151.0,29.0,97.65517241379311,66.0
Campbellfield,4,h,650000.0,16.6,3061.0,4.0,2.0,4.0,688.0,175.0,1970.0,,,,
Carlton North,2,h,1540000.0,3.5,3054.0,2.0,1.0,,158.0,112.0,1890.0,3054.0,138.0,121.39855072463769,90.0
Caroline Springs,3,h,700000.0,14.8,3023.0,3.0,2.0,3.0,660.0,,,3023.0,35.0,92.6,71.0
Chelsea Heights,3,h,710000.0,27.0,3196.0,3.0,1.0,1.0,650.0,138.0,1960.0,3196.0,59.0,120.69491525423729,100.0
Cheltenham,2,t,955000.0,17.9,3192.0,2.0,2.0,1.0,836.0,112.0,2009.0,3192.0,60.0,115.06666666666666,100.0
Cheltenham,3,h,1230000.0,17.9,3192.0,3.0,1.0,1.0,584.0,133.0,1960.0,3192.0,60.0,115.06666666666666,100.0
Clarinda,5,h,883300.0,17.5,3169.0,5.0,2.0,2.0,402.0,177.0,1980.0,3169.0,29.0,82.6896551724138,71.0
Clarinda,3,h,790000.0,17.5,3169.0,3.0,1.0,2.0,532.0,114.0,1975.0,3169.0,29.0,82.6896551724138,71.0
Clifton Hill,2,h,1310000.0,3.6,3068.0,2.0,1.0,,146.0,104.0,1890.0,3068.0,308.0,126.01298701298701,102.5
Coburg,3,h,880000.0,6.7,3058.0,3.0,1.0,1.0,379.0,107.0,1910.0,3058.0,133.0,103.10526315789474,75.0
Coburg,3,h,1070000.0,6.7,3058.0,3.0,1.0,2.0,392.0,98.0,1920.0,3058.0,133.0,103.10526315789474,75.0
Coburg,5,h,1500000.0,6.7,3058.0,5.0,3.0,4.0,900.0,180.0,1888.0,3058.0,133.0,103.10526315789474,75.0
Coburg,4,h,1085000.0,6.7,3058.0,4.0,2.0,1.0,430.0,155.0,1920.0,3058.0,133.0,103.10526315789474,75.0
Craigieburn,4,h,640000.0,20.6,3064.0,4.0,2.0,2.0,480.0,,,3064.0,42.0,71.4047619047619,49.0
Craigieburn,3,h,582500.0,20.6,3064.0,3.0,1.0,0.0,947.0,132.0,1972.0,3064.0,42.0,71.4047619047619,49.0
Craigieburn,4,h,480000.0,20.6,3064.0,4.0,2.0,2.0,312.0,148.0,2015.0,3064.0,42.0,71.4047619047619,49.0
Craigieburn,4,h,523000.0,20.6,3064.0,4.0,2.0,2.0,484.0,159.0,2009.0,3064.0,42.0,71.4047619047619,49.0
Craigieburn,3,h,485000.0,20.6,3064.0,3.0,2.0,1.0,321.0,150.0,2013.0,3064.0,42.0,71.4047619047619,49.0
Craigieburn,4,h,800000.0,20.6,3064.0,4.0,2.0,2.0,511.0,,,3064.0,42.0,71.4047619047619,49.0
Craigieburn,4,h,632000.0,20.6,3064.0,4.0,2.0,2.0,448.0,,,3064.0,42.0,71.4047619047619,49.0
Croydon,4,h,1152000.0,23.0,3136.0,4.0,2.0,2.0,1880.0,255.0,1947.0,3136.0,26.0,84.8076923076923,72.0
Dallas,3,h,475000.0,14.0,3047.0,3.0,1.0,2.0,560.0,108.0,1965.0,3047.0,21.0,63.857142857142854,40.0
Deer Park,3,h,635000.0,14.8,3023.0,3.0,1.0,2.0,712.0,,,3023.0,35.0,92.6,71.0
Dingley Village,3,h,871000.0,22.2,3172.0,3.0,2.0,2.0,534.0,,,3172.0,12.0,79.66666666666667,48.0
Dingley Village,4,h,970000.0,22.2,3172.0,4.0,2.0,2.0,364.0,210.0,1995.0,3172.0,12.0,79.66666666666667,48.0
Doncaster,4,h,1200000.0,12.4,3108.0,4.0,2.0,1.0,650.0,,,3108.0,141.0,128.82978723404256,138.0
Doncaster,3,h,1410000.0,12.4,3108.0,3.0,1.0,2.0,723.0,,,3108.0,141.0,128.82978723404256,138.0
Doncaster East,4,h,1320000.0,14.3,3109.0,4.0,3.0,2.0,654.0,,,3109.0,53.0,117.0,98.0
Doncaster East,3,h,1408000.0,14.3,3109.0,3.0,1.0,2.0,656.0,,,3109.0,53.0,117.0,98.0
Donvale,4,h,1200000.0,16.1,3111.0,4.0,2.0,2.0,375.0,254.0,1998.0,3111.0,10.0,151.8,119.0
Donvale,3,h,988000.0,16.1,3111.0,3.0,2.0,2.0,243.0,150.0,2012.0,3111.0,10.0,151.8,119.0
Eaglemont,3,h,1925000.0,8.9,3084.0,3.0,2.0,2.0,780.0,,,3084.0,72.0,127.20833333333333,93.0
Edithvale,3,h,875000.0,27.0,3196.0,3.0,1.0,3.0,694.0,136.0,1975.0,3196.0,59.0,120.69491525423729,100.0
Elsternwick,3,h,2105000.0,7.2,3185.0,3.0,2.0,1.0,346.0,180.0,1890.0,3185.0,106.0,154.1320754716981,103.5
Eltham,3,h,810000.0,18.0,3095.0,3.0,2.0,2.0,868.0,135.0,1980.0,3095.0,29.0,112.0,120.0
Eltham North,6,h,1115000.0,18.0,3095.0,6.0,3.0,4.0,966.0,332.0,1990.0,3095.0,29.0,112.0,120.0
Elwood,3,h,1380000.0,7.2,3184.0,3.0,1.0,2.0,1730.0,152.0,2001.0,3184.0,335.0,147.45373134328358,102.0
Epping,3,h,678000.0,19.6,3076.0,3.0,1.0,2.0,553.0,,1980.0,3076.0,17.0,51.529411764705884,48.0
Epping,4,h,681000.0,19.6,3076.0,4.0,2.0,2.0,647.0,,,3076.0,17.0,51.529411764705884,48.0
Essendon,4,h,1600000.0,7.5,3040.0,4.0,4.0,3.0,543.0,259.0,2015.0,3040.0,56.0,114.14285714285714,82.0
Fairfield,4,h,1280000.0,5.7,3078.0,4.0,2.0,2.0,485.0,133.0,1920.0,3078.0,74.0,111.20270270270271,79.0
Fawkner,4,h,874000.0,13.1,3060.0,4.0,1.0,2.0,687.0,,,3060.0,9.0,49.666666666666664,40.0
Ferntree Gully,3,h,770000.0,24.8,3156.0,3.0,1.0,0.0,720.0,,,3156.0,29.0,125.27586206896552,98.0
Ferntree Gully,4,h,875000.0,24.8,3156.0,4.0,3.0,4.0,793.0,225.0,1980.0,3156.0,29.0,125.27586206896552,98.0
Fitzroy,1,t,580000.0,2.1,3065.0,1.0,1.0,1.0,782.0,67.0,1998.0,3065.0,387.0,153.84237726098192,120.0
Flemington,3,t,1017500.0,3.4,3031.0,3.0,2.0,2.0,459.0,153.0,2003.0,3031.0,188.0,119.91489361702128,82.0
Footscray,2,h,942000.0,5.1,3011.0,2.0,1.0,1.0,241.0,91.0,1915.0,3011.0,198.0,95.6010101010101,65.0
Footscray,3,h,1320000.0,5.1,3011.0,3.0,2.0,0.0,495.0,,,3011.0,198.0,95.6010101010101,65.0
Frankston,3,h,550000.0,38.0,3199.0,3.0,2.0,1.0,539.0,,1971.0,3199.0,103.0,174.96116504854368,109.0
Frankston,3,h,690000.0,38.0,3199.0,3.0,2.0,2.0,595.0,,,3199.0,103.0,174.96116504854368,109.0
Glen Iris,2,h,708000.0,7.3,3146.0,2.0,1.0,1.0,151.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1300000.0,7.3,3146.0,3.0,1.0,2.0,403.0,124.0,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1307500.0,7.3,3146.0,3.0,1.0,1.0,316.0,111.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1390000.0,7.3,3146.0,3.0,2.0,1.0,303.0,150.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Waverley,3,h,1310000.0,16.7,3150.0,3.0,1.0,1.0,782.0,102.0,1960.0,3150.0,189.0,124.02645502645503,80.0
Glen Waverley,5,h,1285000.0,16.7,3150.0,5.0,2.0,1.0,651.0,124.0,1970.0,3150.0,189.0,124.02645502645503,80.0
Glen Waverley,4,h,1292000.0,16.7,3150.0,4.0,2.0,2.0,768.0,169.0,1970.0,3150.0,189.0,124.02645502645503,80.0
Glen Waverley,3,h,1300000.0,16.7,3150.0,3.0,2.0,3.0,733.0,,,3150.0,189.0,124.02645502645503,80.0
Glen Waverley,4,h,1155000.0,16.7,3150.0,4.0,1.0,1.0,654.0,,,3150.0,189.0,124.02645502645503,80.0
Glenroy,4,h,831000.0,11.2,3046.0,4.0,3.0,3.0,708.0,175.0,2007.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,570000.0,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,805000.0,11.2,3046.0,2.0,1.0,4.0,712.0,82.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Gowanbrae,4,h,931000.0,12.9,3043.0,4.0,2.0,2.0,462.0,212.0,2008.0,3043.0,29.0,114.82758620689656,71.0
Hawthorn,2,h,1600000.0,5.3,3122.0,2.0,1.0,,200.0,101.0,1890.0,3122.0,184.0,180.57065217391303,86.5
Hawthorn East,2,h,1700000.0,6.2,3123.0,2.0,1.0,1.0,223.0,,,3123.0,81.0,151.2962962962963,101.0
Heathmont,5,h,1825000.0,21.3,3135.0,5.0,3.0,2.0,779.0,,1975.0,3135.0,17.0,104.11764705882354,75.0
Heathmont,3,h,1000000.0,21.3,3135.0,3.0,1.0,1.0,715.0,,,3135.0,17.0,104.11764705882354,75.0
Highett,3,h,1080000.0,16.0,3190.0,3.0,1.0,2.0,652.0,,,3190.0,39.0,154.56410256410257,120.0
Highett,5,h,1225000.0,16.0,3190.0,5.0,2.0,2.0,506.0,210.0,1950.0,3190.0,39.0,154.56410256410257,120.0
Hillside,4,h,1111000.0,18.0,3037.0,4.0,2.0,2.0,2002.0,,,3037.0,16.0,66.4375,57.5
Hillside,3,h,478000.0,18.0,3037.0,3.0,1.0,1.0,318.0,118.0,2003.0,3037.0,16.0,66.4375,57.5
Hoppers Crossing,3,h,520000.0,18.4,3029.0,3.0,1.0,2.0,538.0,112.0,1980.0,3029.0,113.0,76.15044247787611,58.0
Jacana,4,h,650000.0,14.0,3047.0,4.0,3.0,1.0,693.0,120.0,1980.0,3047.0,21.0,63.857142857142854,40.0
Keilor East,4,h,981000.0,11.7,3033.0,4.0,2.0,2.0,633.0,,,3033.0,14.0,83.64285714285714,60.0
Keilor East,3,h,1295000.0,11.7,3033.0,3.0,3.0,2.0,326.0,271.0,2012.0,3033.0,14.0,83.64285714285714,60.0
Keilor East,4,h,1250000.0,11.7,3033.0,4.0,2.0,2.0,534.0,211.0,1970.0,3033.0,14.0,83.64285714285714,60.0
Keilor East,4,h,986000.0,11.7,3033.0,4.0,1.0,2.0,615.0,176.0,1964.0,3033.0,14.0,83.64285714285714,60.0
Keilor East,3,h,620000.0,11.7,3033.0,3.0,2.0,1.0,292.0,113.0,2013.0,3033.0,14.0,83.64285714285714,60.0
Kensington,2,t,841000.0,3.4,3031.0,2.0,1.0,1.0,105.0,108.0,2005.0,3031.0,188.0,119.91489361702128,82.0
Kew,3,h,2180000.0,5.4,3101.0,3.0,1.0,2.0,372.0,126.0,1905.0,3101.0,107.0,139.5981308411215,96.0
Kew,3,h,1775000.0,5.4,3101.0,3.0,2.0,4.0,733.0,,,3101.0,107.0,139.5981308411215,96.0
Kew East,3,h,2118000.0,7.3,3102.0,3.0,2.0,2.0,664.0,188.0,1930.0,3102.0,12.0,759.0833333333334,77.5
Kilsyth,3,h,710000.0,26.0,3137.0,3.0,1.0,2.0,837.0,130.0,1960.0,3137.0,9.0,109.77777777777777,71.0
Kilsyth,3,h,780000.0,26.0,3137.0,3.0,2.0,1.0,862.0,162.0,1986.0,3137.0,9.0,109.77777777777777,71.0
Lalor,3,h,700000.0,16.3,3075.0,3.0,1.0,1.0,537.0,103.0,1975.0,3075.0,10.0,142.8,157.0
Maidstone,2,h,610000.0,6.4,3012.0,2.0,1.0,2.0,208.0,,,3012.0,76.0,112.63157894736842,90.5
Malvern East,3,h,2030000.0,8.4,3145.0,3.0,2.0,2.0,660.0,172.0,1940.0,3145.0,116.0,116.26724137931035,82.0
Malvern East,3,h,1800000.0,8.4,3145.0,3.0,2.0,1.0,460.0,123.0,1910.0,3145.0,116.0,116.26724137931035,82.0
Maribyrnong,4,h,1500000.0,4.3,3032.0,4.0,2.0,2.0,650.0,174.0,2000.0,3032.0,176.0,111.61363636363636,86.5
McKinnon,3,t,1125000.0,11.4,3204.0,3.0,2.0,2.0,305.0,,,3204.0,80.0,114.6125,71.0
Melton South,3,h,460000.0,29.8,3338.0,3.0,1.0,1.0,602.0,108.0,1980.0,3338.0,25.0,95.48,96.0
Mentone,3,t,881000.0,20.0,3194.0,3.0,2.0,1.0,332.0,,,3194.0,21.0,153.0,84.0
Mernda,3,h,430000.0,25.9,3754.0,3.0,2.0,2.0,180.0,,,3754.0,19.0,115.15789473684211,96.0
Mernda,3,h,547000.0,25.9,3754.0,3.0,2.0,2.0,410.0,135.0,2012.0,3754.0,19.0,115.15789473684211,96.0
Mill Park,3,h,470000.0,17.9,3082.0,3.0,1.0,1.0,290.0,,,3082.0,18.0,76.66666666666667,37.5
Montmorency,3,h,756000.0,16.2,3094.0,3.0,1.0,2.0,204.0,102.0,2000.0,3094.0,9.0,94.22222222222223,55.0
Mount Evelyn,3,h,515000.0,31.6,3796.0,3.0,1.0,0.0,915.0,101.0,1970.0,3796.0,7.0,154.57142857142858,109.0
Mount Waverley,4,h,1750000.0,14.2,3149.0,4.0,2.0,2.0,570.0,,,3149.0,77.0,119.41558441558442,60.0
Mount Waverley,4,h,1340000.0,14.2,3149.0,4.0,2.0,2.0,800.0,160.0,1970.0,3149.0,77.0,119.41558441558442,60.0
Niddrie,3,t,1150000.0,10.4,3042.0,3.0,2.0,1.0,317.0,210.0,2012.0,3042.0,35.0,81.57142857142857,65.0
Nunawading,3,h,1218000.0,15.4,3131.0,3.0,1.0,1.0,757.0,125.0,1953.0,3131.0,27.0,112.5925925925926,89.0
Oakleigh South,2,h,955500.0,15.5,3167.0,2.0,1.0,3.0,697.0,,,3167.0,23.0,107.21739130434783,46.0
Ormond,3,h,1005500.0,11.4,3204.0,3.0,1.0,2.0,369.0,,,3204.0,80.0,114.6125,71.0
Pascoe Vale,3,h,980000.0,8.5,3044.0,3.0,1.0,1.0,546.0,103.0,1950.0,3044.0,40.0,98.95,79.5
Pascoe Vale,2,t,585500.0,8.5,3044.0,2.0,1.0,1.0,100.0,105.0,2012.0,3044.0,40.0,98.95,79.5
Port Melbourne,3,h,1230000.0,3.5,3207.0,3.0,1.0,0.0,340.0,,,3207.0,257.0,200.2101167315175,152.0
Prahran,3,h,1390000.0,4.6,3181.0,3.0,2.0,1.0,125.0,0.0,2002.0,3181.0,460.0,148.1695652173913,112.0
Preston,3,h,961000.0,8.4,3072.0,3.0,1.0,2.0,529.0,144.0,1970.0,3072.0,141.0,94.15602836879432,71.0
Preston,3,h,1001000.0,8.4,3072.0,3.0,1.0,2.0,464.0,,,3072.0,141.0,94.15602836879432,71.0
Reservoir,3,h,876000.0,12.0,3073.0,3.0,1.0,2.0,653.0,120.0,1950.0,3073.0,68.0,273.9264705882353,55.0
Reservoir,4,h,866000.0,12.0,3073.0,4.0,2.0,4.0,576.0,150.0,1940.0,3073.0,68.0,273.9264705882353,55.0
Reservoir,3,h,775500.0,12.0,3073.0,3.0,1.0,3.0,586.0,120.0,1960.0,3073.0,68.0,273.9264705882353,55.0
Reservoir,4,h,920000.0,12.0,3073.0,4.0,2.0,2.0,743.0,,,3073.0,68.0,273.9264705882353,55.0
South Melbourne,3,h,1412000.0,1.9,3205.0,3.0,1.0,,128.0,130.0,1880.0,3205.0,300.0,214.84666666666666,144.0
South Morang,5,h,597000.0,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,3752.0,11.0,63.90909090909091,44.0
